"condition_idx","trial_idx","item_idx","rank_idx","group","rt","choice"
1,1410,2,3,0,0.43,-1
1,1411,2,1,1,0.19,1
1,1411,3,2,1,0.42,1
1,1411,1,3,1,1.07,1
1,1412,1,1,0,0.39,1
1,1412,3,2,0,0.7,1
1,1412,2,3,0,1.34,1
1,1413,1,1,0,0.35,-1
1,1413,2,2,0,1.01,-1
1,1413,3,3,0,1.13,1
1,1414,2,1,0,0.55,1
1,1414,3,2,0,0.6,1
1,1414,1,3,0,1.05,1
1,1415,3,1,0,0.38,-1
1,1415,1,2,0,0.59,-1
1,1415,2,3,0,1.47,1
1,1416,2,1,1,0.34,1
1,1416,1,2,1,0.83,-1
1,1416,3,3,1,1.7,1
1,1417,1,1,1,0.67,1
1,1417,2,2,1,1.2,-1
1,1417,3,3,1,1.61,1
1,1418,1,1,1,0.11,1
1,1418,3,2,1,0.4,1
1,1418,2,3,1,2.22,1
1,1419,1,1,0,0.48,1
1,1419,3,2,0,0.76,1
1,1419,2,3,0,1.2,1
1,1420,3,1,1,0.46,-1
1,1420,1,2,1,0.63,1
1,1420,2,3,1,0.75,1
1,1421,2,1,0,0.58,1
1,1421,3,2,0,0.77,1
1,1421,1,3,0,0.87,1
1,1422,2,1,0,0.44,1
1,1422,3,2,0,1.99,1
1,1422,1,3,0,2.75,1
1,1423,1,1,1,0.35,1
1,1423,3,2,1,0.68,1
1,1423,2,3,1,0.79,1
1,1424,3,1,0,0.72,1
1,1424,2,2,0,1.13,-1
1,1424,1,3,0,1.84,1
1,1425,3,1,1,0.65,1
1,1425,1,2,1,0.9,-1
1,1425,2,3,1,1.85,-1
1,1426,3,1,1,0.85,1
1,1426,1,2,1,1.84,1
1,1426,2,3,1,2.57,1
1,1427,1,1,1,0.4,-1
1,1427,2,2,1,0.91,1
1,1427,3,3,1,1.21,1
1,1428,3,1,0,0.36,1
1,1428,1,2,0,0.66,1
1,1428,2,3,0,1.13,1
1,1429,3,1,1,0.24,1
1,1429,2,2,1,0.71,1
1,1429,1,3,1,0.76,1
1,1430,1,1,0,0.81,-1
1,1430,2,2,0,0.99,1
1,1430,3,3,0,1.68,1
1,1431,3,1,1,0.36,-1
1,1431,2,2,1,0.66,1
1,1431,1,3,1,3.36,1
1,1432,1,1,1,0.16,1
1,1432,2,2,1,0.32,1
1,1432,3,3,1,0.84,1
1,1433,3,1,0,0.26,1
1,1433,1,2,0,0.73,-1
1,1433,2,3,0,1.04,-1
1,1434,1,1,1,0.62,1
1,1434,2,2,1,1.08,1
1,1434,3,3,1,1.65,1
1,1435,3,1,0,0.74,1
1,1435,2,2,0,0.99,1
1,1435,1,3,0,1.52,-1
1,1436,3,1,1,0.35,1
1,1436,1,2,1,0.75,1
1,1436,2,3,1,1,1
1,1437,2,1,1,0.27,1
1,1437,3,2,1,0.36,1
1,1437,1,3,1,1.11,1
1,1438,3,1,1,0.25,1
1,1438,2,2,1,0.49,1
1,1438,1,3,1,0.53,1
1,1439,3,1,1,0.2,-1
1,1439,1,2,1,0.5,1
1,1439,2,3,1,1.33,1
1,1440,2,1,0,0.25,-1
1,1440,1,2,0,0.69,-1
1,1440,3,3,0,1.85,1
1,1441,1,1,1,0.76,1
1,1441,3,2,1,0.93,-1
1,1441,2,3,1,1.64,1
1,1442,1,1,1,0.61,1
1,1442,3,2,1,0.64,1
1,1442,2,3,1,1.18,1
1,1443,3,1,1,0.42,1
1,1443,2,2,1,0.58,1
1,1443,1,3,1,1.14,-1
1,1444,2,1,1,0.9,-1
1,1444,3,2,1,1.67,1
1,1444,1,3,1,2.18,-1
1,1445,3,1,0,0.14,1
1,1445,1,2,0,0.41,1
1,1445,2,3,0,2.03,1
1,1446,1,1,1,0.36,1
1,1446,2,2,1,1.03,1
1,1446,3,3,1,2.24,1
1,1447,2,1,0,0.21,1
1,1447,3,2,0,0.71,1
1,1447,1,3,0,0.8,1
1,1448,2,1,0,0.56,-1
1,1448,3,2,0,1.87,1
1,1448,1,3,0,2.12,1
1,1449,2,1,1,0.45,1
1,1449,3,2,1,1.29,1
1,1449,1,3,1,1.61,-1
1,1450,3,1,1,0.46,1
1,1450,2,2,1,0.93,1
1,1450,1,3,1,1.83,-1
1,1451,2,1,0,0.16,1
1,1451,1,2,0,0.42,-1
1,1451,3,3,0,0.43,1
1,1452,2,1,1,0.89,1
1,1452,3,2,1,0.9,1
1,1452,1,3,1,1.78,1
1,1453,3,1,0,0.62,1
1,1453,2,2,0,0.77,1
1,1453,1,3,0,7.04,1
1,1454,1,1,0,0.29,1
1,1454,3,2,0,0.61,1
1,1454,2,3,0,1.45,1
1,1455,2,1,1,0.18,1
1,1455,1,2,1,0.24,1
1,1455,3,3,1,0.51,-1
1,1456,3,1,1,0.39,1
1,1456,2,2,1,0.59,1
1,1456,1,3,1,0.83,1
1,1457,3,1,0,0.71,1
1,1457,2,2,0,0.83,1
1,1457,1,3,0,0.97,1
1,1458,2,1,1,0.21,-1
1,1458,1,2,1,1.42,-1
1,1458,3,3,1,2.06,1
1,1459,3,1,1,0.64,1
1,1459,1,2,1,1.02,1
1,1459,2,3,1,1.48,1
1,1460,3,1,1,0.24,-1
1,1460,2,2,1,0.29,1
1,1460,1,3,1,0.7,1
1,1461,3,1,0,0.36,1
1,1461,2,2,0,0.73,1
1,1461,1,3,0,2.92,1
1,1462,3,1,0,0.23,1
1,1462,1,2,0,0.52,1
1,1462,2,3,0,0.72,-1
1,1463,3,1,1,0.38,1
1,1463,2,2,1,0.47,-1
1,1463,1,3,1,0.94,-1
1,1464,1,1,1,0.36,1
1,1464,3,2,1,1.32,1
1,1464,2,3,1,1.69,-1
1,1465,1,1,0,0.13,1
1,1465,3,2,0,0.33,1
1,1465,2,3,0,1.06,1
1,1466,2,1,1,0.65,1
1,1466,3,2,1,0.69,1
1,1466,1,3,1,3.84,1
1,1467,3,1,0,0.37,1
1,1467,1,2,0,0.4,1
1,1467,2,3,0,0.84,-1
1,1468,1,1,1,0.09,1
1,1468,3,2,1,0.22,1
1,1468,2,3,1,0.89,-1
1,1469,3,1,0,0.34,1
1,1469,2,2,0,0.54,1
1,1469,1,3,0,0.61,1
1,1470,2,1,0,0.12,-1
1,1470,1,2,0,0.59,1
1,1470,3,3,0,1.03,1
1,1471,2,1,1,0.21,1
1,1471,1,2,1,0.73,1
1,1471,3,3,1,0.81,1
1,1472,2,1,0,0.3,1
1,1472,3,2,0,0.52,1
1,1472,1,3,0,1.4,-1
1,1473,2,1,0,0.67,-1
1,1473,1,2,0,1.13,1
1,1473,3,3,0,3.13,1
1,1474,2,1,1,0.17,1
1,1474,1,2,1,0.18,1
1,1474,3,3,1,1.19,1
1,1475,3,1,1,0.19,1
1,1475,1,2,1,0.41,-1
1,1475,2,3,1,0.47,1
1,1476,2,1,1,0.26,1
1,1476,1,2,1,0.29,1
1,1476,3,3,1,0.84,1
1,1477,3,1,1,0.22,-1
1,1477,2,2,1,1.4,1
1,1477,1,3,1,1.45,-1
1,1478,2,1,1,0.5,1
1,1478,3,2,1,0.71,1
1,1478,1,3,1,0.84,1
1,1479,3,1,0,0.26,1
1,1479,1,2,0,0.27,-1
1,1479,2,3,0,2.06,1
1,1480,1,1,1,0.47,-1
1,1480,2,2,1,0.51,1
1,1480,3,3,1,0.72,1
1,1481,3,1,0,0.21,1
1,1481,2,2,0,0.65,1
1,1481,1,3,0,1.27,1
1,1482,1,1,0,0.27,1
1,1482,3,2,0,0.53,1
1,1482,2,3,0,1.78,1
1,1483,2,1,1,0.59,-1
1,1483,3,2,1,0.61,-1
1,1483,1,3,1,1,1
1,1484,1,1,1,0.27,1
1,1484,3,2,1,0.49,1
1,1484,2,3,1,0.59,1
1,1485,3,1,1,0.45,1
1,1485,2,2,1,0.79,-1
1,1485,1,3,1,2.1,1
1,1486,2,1,0,0.46,1
1,1486,1,2,0,0.48,1
1,1486,3,3,0,2.22,1
1,1487,3,1,0,1.13,1
1,1487,2,2,0,1.94,1
1,1487,1,3,0,3.62,-1
1,1488,2,1,0,0.38,1
1,1488,3,2,0,0.48,1
1,1488,1,3,0,0.98,-1
1,1489,2,1,1,0.61,1
1,1489,3,2,1,1.29,1
1,1489,1,3,1,2.08,1
1,1490,1,1,1,0.14,1
1,1490,3,2,1,0.27,1
1,1490,2,3,1,0.71,1
1,1491,1,1,1,0.47,1
1,1491,3,2,1,0.83,1
1,1491,2,3,1,2.76,1
1,1492,3,1,0,0.32,1
1,1492,1,2,0,1.39,1
1,1492,2,3,0,1.66,1
1,1493,3,1,0,0.55,1
1,1493,2,2,0,0.66,-1
1,1493,1,3,0,1.22,-1
1,1494,1,1,1,1.23,1
1,1494,3,2,1,1.25,1
1,1494,2,3,1,1.67,1
1,1495,3,1,0,0.73,-1
1,1495,1,2,0,0.85,1
1,1495,2,3,0,1.5,1
1,1496,3,1,0,0.73,1
1,1496,1,2,0,0.86,1
1,1496,2,3,0,1.74,1
1,1497,3,1,0,0.35,1
1,1497,1,2,0,0.48,1
1,1497,2,3,0,1.08,1
1,1498,1,1,1,0.51,1
1,1498,3,2,1,0.62,1
1,1498,2,3,1,2.61,-1
1,1499,2,1,1,0.41,1
1,1499,3,2,1,0.55,1
1,1499,1,3,1,1.47,1
1,1500,2,1,0,0.39,1
1,1500,3,2,0,0.44,1
1,1500,1,3,0,0.93,1
1,1501,3,1,0,0.21,1
1,1501,2,2,0,1.06,1
1,1501,1,3,0,3.14,1
1,1502,2,1,1,0.22,1
1,1502,1,2,1,0.87,1
1,1502,3,3,1,1.06,1
1,1503,3,1,0,0.59,1
1,1503,2,2,0,1.11,1
1,1503,1,3,0,1.31,1
1,1504,1,1,1,0.38,1
1,1504,3,2,1,0.57,1
1,1504,2,3,1,1.08,1
1,1505,3,1,1,0.44,-1
1,1505,1,2,1,0.69,1
1,1505,2,3,1,1.45,1
1,1506,2,1,0,0.16,1
1,1506,1,2,0,1.7,-1
1,1506,3,3,0,2.2,1
1,1507,1,1,0,1.17,-1
1,1507,2,2,0,1.82,1
1,1507,3,3,0,2.2,1
1,1508,3,1,0,0.63,1
1,1508,2,2,0,1.65,1
1,1508,1,3,0,2.95,-1
1,1509,2,1,1,0.1,1
1,1509,1,2,1,0.3,1
1,1509,3,3,1,0.81,1
1,1510,1,1,0,0.55,-1
1,1510,2,2,0,0.86,1
1,1510,3,3,0,1.1,1
1,1511,3,1,0,0.15,1
1,1511,2,2,0,0.48,1
1,1511,1,3,0,1.97,-1
1,1512,3,1,0,0.38,-1
1,1512,2,2,0,1.08,1
1,1512,1,3,0,1.49,1
1,1513,1,1,0,0.34,1
1,1513,2,2,0,0.76,1
1,1513,3,3,0,1.05,1
1,1514,3,1,0,0.12,1
1,1514,1,2,0,0.86,1
1,1514,2,3,0,2.1,-1
1,1515,3,1,0,0.29,1
1,1515,1,2,0,0.99,1
1,1515,2,3,0,1.01,-1
1,1516,1,1,0,0.38,1
1,1516,2,2,0,0.54,1
1,1516,3,3,0,1.67,-1
1,1517,3,1,1,0.17,1
1,1517,2,2,1,0.31,1
1,1517,1,3,1,1.54,1
1,1518,2,1,1,0.28,1
1,1518,3,2,1,0.63,1
1,1518,1,3,1,0.95,1
1,1519,2,1,1,0.23,1
1,1519,1,2,1,0.26,1
1,1519,3,3,1,0.74,1
1,1520,3,1,0,0.27,-1
1,1520,2,2,0,0.73,1
1,1520,1,3,0,2.34,1
1,1521,2,1,1,0.36,1
1,1521,1,2,1,0.39,-1
1,1521,3,3,1,0.78,1
1,1522,3,1,1,0.96,1
1,1522,2,2,1,1.14,1
1,1522,1,3,1,1.82,1
1,1523,3,1,0,0.14,-1
1,1523,2,2,0,0.18,1
1,1523,1,3,0,1.62,1
1,1524,1,1,1,0.43,1
1,1524,2,2,1,0.67,1
1,1524,3,3,1,0.91,1
1,1525,2,1,0,0.4,1
1,1525,3,2,0,1.29,1
1,1525,1,3,0,1.65,-1
1,1526,2,1,0,0.45,1
1,1526,3,2,0,1.06,1
1,1526,1,3,0,2.14,1
1,1527,2,1,0,0.42,1
1,1527,1,2,0,0.51,1
1,1527,3,3,0,2.01,-1
1,1528,3,1,1,0.53,1
1,1528,1,2,1,0.9,-1
1,1528,2,3,1,2.25,1
1,1529,3,1,0,0.21,1
1,1529,2,2,0,0.49,1
1,1529,1,3,0,3.54,-1
1,1530,1,1,0,0.23,1
1,1530,3,2,0,0.75,1
1,1530,2,3,0,1.67,1
1,1531,1,1,0,0.58,-1
1,1531,3,2,0,0.86,1
1,1531,2,3,0,1.12,1
1,1532,2,1,0,0.2,1
1,1532,3,2,0,0.5,1
1,1532,1,3,0,1.76,1
1,1533,2,1,1,0.83,-1
1,1533,1,2,1,1.24,-1
1,1533,3,3,1,1.43,1
1,1534,1,1,0,0.18,-1
1,1534,2,2,0,0.41,1
1,1534,3,3,0,1.41,1
1,1535,1,1,0,0.79,1
1,1535,3,2,0,0.82,1
1,1535,2,3,0,1.58,1
1,1536,3,1,0,0.28,1
1,1536,2,2,0,0.53,1
1,1536,1,3,0,0.65,1
1,1537,2,1,0,0.24,1
1,1537,3,2,0,0.85,1
1,1537,1,3,0,1.32,1
1,1538,3,1,0,0.19,1
1,1538,1,2,0,0.33,-1
1,1538,2,3,0,0.39,-1
1,1539,2,1,0,0.2,1
1,1539,1,2,0,0.67,1
1,1539,3,3,0,1.83,1
1,1540,1,1,1,0.52,1
1,1540,2,2,1,0.55,-1
1,1540,3,3,1,2.35,1
1,1541,2,1,1,0.5,1
1,1541,3,2,1,0.58,1
1,1541,1,3,1,1.62,1
1,1542,3,1,0,0.22,1
1,1542,1,2,0,0.42,1
1,1542,2,3,0,0.57,1
1,1543,1,1,0,0.29,1
1,1543,3,2,0,0.68,-1
1,1543,2,3,0,1.19,1
1,1544,3,1,1,0.36,1
1,1544,1,2,1,0.61,-1
1,1544,2,3,1,0.82,1
1,1545,2,1,0,0.59,1
1,1545,3,2,0,0.84,1
1,1545,1,3,0,0.97,1
1,1546,2,1,1,0.26,-1
1,1546,3,2,1,1.19,-1
1,1546,1,3,1,1.98,1
1,1547,2,1,0,0.43,1
1,1547,3,2,0,0.96,1
1,1547,1,3,0,1.46,-1
1,1548,1,1,0,0.28,1
1,1548,2,2,0,0.41,1
1,1548,3,3,0,1.05,1
1,1549,3,1,1,0.24,1
1,1549,2,2,1,0.59,-1
1,1549,1,3,1,1.85,1
1,1550,1,1,1,0.19,1
1,1550,2,2,1,0.4,1
1,1550,3,3,1,1.06,1
1,1551,2,1,0,0.64,1
1,1551,3,2,0,1.1,1
1,1551,1,3,0,1.77,-1
1,1552,2,1,0,0.66,1
1,1552,1,2,0,0.76,-1
1,1552,3,3,0,1.53,1
1,1553,3,1,0,0.22,1
1,1553,1,2,0,1.22,1
1,1553,2,3,0,2.83,-1
1,1554,2,1,0,0.33,1
1,1554,1,2,0,0.52,-1
1,1554,3,3,0,0.74,1
1,1555,3,1,1,0.58,1
1,1555,1,2,1,1.05,-1
1,1555,2,3,1,2.85,1
1,1556,3,1,0,0.37,1
1,1556,2,2,0,0.64,-1
1,1556,1,3,0,1.84,-1
1,1557,3,1,1,0.52,1
1,1557,2,2,1,0.94,1
1,1557,1,3,1,2.05,1
1,1558,1,1,0,1.1,1
1,1558,2,2,0,1.78,-1
1,1558,3,3,0,2.46,1
1,1559,2,1,0,0.75,1
1,1559,3,2,0,0.99,1
1,1559,1,3,0,2.44,-1
1,1560,3,1,1,0.49,1
1,1560,2,2,1,0.7,1
1,1560,1,3,1,0.94,-1
1,1561,1,1,1,0.26,-1
1,1561,3,2,1,0.35,1
1,1561,2,3,1,1.18,1
1,1562,2,1,0,0.21,1
1,1562,3,2,0,0.47,-1
1,1562,1,3,0,1.06,-1
1,1563,1,1,1,0.44,1
1,1563,2,2,1,0.54,1
1,1563,3,3,1,1.37,1
1,1564,2,1,1,0.16,1
1,1564,3,2,1,0.91,1
1,1564,1,3,1,1.39,1
1,1565,3,1,0,0.41,1
1,1565,2,2,0,0.53,1
1,1565,1,3,0,1.42,-1
1,1566,2,1,1,0.55,1
1,1566,3,2,1,0.57,1
1,1566,1,3,1,0.8,1
1,1567,3,1,0,0.35,1
1,1567,2,2,0,0.77,1
1,1567,1,3,0,0.91,-1
1,1568,3,1,0,0.49,1
1,1568,2,2,0,1.01,1
1,1568,1,3,0,2.32,1
1,1569,1,1,1,0.3,-1
1,1569,2,2,1,0.7,1
1,1569,3,3,1,0.89,-1
1,1570,2,1,1,0.18,1
1,1570,1,2,1,0.39,1
1,1570,3,3,1,1.23,1
1,1571,1,1,0,0.3,1
1,1571,2,2,0,0.77,-1
1,1571,3,3,0,1.34,-1
1,1572,1,1,1,0.51,-1
1,1572,3,2,1,1.49,1
1,1572,2,3,1,1.75,-1
1,1573,1,1,0,0.31,1
1,1573,2,2,0,0.33,1
1,1573,3,3,0,0.73,1
1,1574,1,1,0,0.31,-1
1,1574,2,2,0,0.49,1
1,1574,3,3,0,1.25,1
1,1575,3,1,1,0.61,1
1,1575,1,2,1,0.85,1
1,1575,2,3,1,1.44,-1
1,1576,1,1,0,0.53,-1
1,1576,3,2,0,0.65,1
1,1576,2,3,0,0.9,-1
1,1577,2,1,1,0.22,1
1,1577,3,2,1,0.63,1
1,1577,1,3,1,0.69,-1
1,1578,3,1,0,0.09,1
1,1578,1,2,0,0.41,1
1,1578,2,3,0,2.06,1
1,1579,3,1,0,0.64,1
1,1579,2,2,0,1.23,1
1,1579,1,3,0,1.7,1
1,1580,1,1,1,0.18,1
1,1580,3,2,1,1.19,-1
1,1580,2,3,1,1.25,1
1,1581,3,1,0,0.22,1
1,1581,1,2,0,0.32,-1
1,1581,2,3,0,0.87,1
1,1582,1,1,1,0.38,1
1,1582,3,2,1,0.7,1
1,1582,2,3,1,0.96,-1
1,1583,2,1,1,0.34,1
1,1583,1,2,1,1.53,1
1,1583,3,3,1,1.77,1
1,1584,2,1,0,0.56,1
1,1584,3,2,0,0.6,1
1,1584,1,3,0,2.03,-1
1,1585,3,1,1,0.24,1
1,1585,1,2,1,1.07,-1
1,1585,2,3,1,2.43,1
1,1586,3,1,1,0.56,1
1,1586,1,2,1,0.62,1
1,1586,2,3,1,1.17,1
1,1587,2,1,1,0.41,1
1,1587,1,2,1,0.83,-1
1,1587,3,3,1,1.21,1
1,1588,1,1,1,0.19,1
1,1588,2,2,1,0.47,1
1,1588,3,3,1,0.76,1
1,1589,2,1,1,0.4,1
1,1589,1,2,1,0.57,1
1,1589,3,3,1,0.77,1
1,1590,1,1,1,0.23,1
1,1590,2,2,1,0.29,1
1,1590,3,3,1,0.85,1
1,1591,1,1,1,0.65,-1
1,1591,3,2,1,1.51,1
1,1591,2,3,1,2.73,-1
1,1592,1,1,1,0.33,-1
1,1592,2,2,1,0.6,1
1,1592,3,3,1,0.95,1
1,1593,2,1,0,0.27,1
1,1593,3,2,0,1.13,1
1,1593,1,3,0,2.24,1
1,1594,2,1,0,0.21,-1
1,1594,3,2,0,0.74,1
1,1594,1,3,0,3.23,1
1,1595,1,1,0,0.41,1
1,1595,3,2,0,0.78,1
1,1595,2,3,0,2.32,-1
1,1596,2,1,0,0.37,1
1,1596,3,2,0,0.76,1
1,1596,1,3,0,1.21,1
1,1597,1,1,0,0.31,-1
1,1597,3,2,0,0.51,-1
1,1597,2,3,0,0.81,1
1,1598,2,1,1,0.3,1
1,1598,1,2,1,0.64,1
1,1598,3,3,1,1.8,1
1,1599,1,1,0,0.62,1
1,1599,2,2,0,1.02,1
1,1599,3,3,0,2.37,1
1,1600,3,1,0,1.13,1
1,1600,2,2,0,1.26,-1
1,1600,1,3,0,1.85,-1
1,1601,2,1,1,0.38,1
1,1601,3,2,1,0.88,1
1,1601,1,3,1,3.77,1
1,1602,1,1,0,0.44,1
1,1602,2,2,0,0.75,1
1,1602,3,3,0,0.79,1
1,1603,2,1,1,0.25,1
1,1603,3,2,1,0.77,1
1,1603,1,3,1,1.33,1
1,1604,1,1,1,1.08,1
1,1604,3,2,1,1.17,1
1,1604,2,3,1,2.43,-1
1,1605,3,1,0,0.41,1
1,1605,1,2,0,0.74,1
1,1605,2,3,0,2.07,1
1,1606,3,1,0,1.51,1
1,1606,2,2,0,2.02,1
1,1606,1,3,0,2.92,1
1,1607,2,1,1,0.43,1
1,1607,1,2,1,0.74,1
1,1607,3,3,1,1.85,1
1,1608,3,1,0,0.57,1
1,1608,2,2,0,0.82,1
1,1608,1,3,0,2.26,1
1,1609,3,1,0,0.18,-1
1,1609,1,2,0,0.51,1
1,1609,2,3,0,1.29,-1
1,1610,1,1,1,0.83,-1
1,1610,2,2,1,1.17,1
1,1610,3,3,1,1.73,1
1,1611,3,1,1,0.16,1
1,1611,2,2,1,0.27,1
1,1611,1,3,1,0.33,1
1,1612,2,1,1,0.23,1
1,1612,3,2,1,0.38,1
1,1612,1,3,1,0.43,-1
1,1613,3,1,0,1.1,1
1,1613,1,2,0,1.38,1
1,1613,2,3,0,1.64,1
1,1614,3,1,1,0.4,1
1,1614,2,2,1,0.41,1
1,1614,1,3,1,0.57,-1
1,1615,2,1,1,0.3,-1
1,1615,3,2,1,0.59,1
1,1615,1,3,1,2.7,-1
1,1616,3,1,1,0.66,1
1,1616,2,2,1,0.8,1
1,1616,1,3,1,1.41,-1
1,1617,1,1,0,0.7,1
1,1617,2,2,0,0.74,-1
1,1617,3,3,0,3.25,1
1,1618,3,1,0,0.24,1
1,1618,2,2,0,0.87,1
1,1618,1,3,0,1.79,-1
1,1619,2,1,1,0.21,1
1,1619,3,2,1,0.29,-1
1,1619,1,3,1,0.33,-1
1,1620,3,1,0,0.27,1
1,1620,2,2,0,0.65,1
1,1620,1,3,0,1.37,-1
1,1621,1,1,0,0.9,1
1,1621,2,2,0,0.91,1
1,1621,3,3,0,1.04,1
1,1622,1,1,1,0.58,1
1,1622,3,2,1,0.67,1
1,1622,2,3,1,0.68,-1
1,1623,1,1,0,0.67,1
1,1623,2,2,0,1.15,1
1,1623,3,3,0,2.39,1
1,1624,1,1,0,0.21,1
1,1624,3,2,0,0.71,1
1,1624,2,3,0,1.02,-1
1,1625,3,1,0,0.75,1
1,1625,1,2,0,1.76,-1
1,1625,2,3,0,1.9,1
1,1626,2,1,0,0.16,1
1,1626,3,2,0,0.44,1
1,1626,1,3,0,0.52,-1
1,1627,2,1,1,0.34,-1
1,1627,3,2,1,0.54,1
1,1627,1,3,1,5.11,1
1,1628,2,1,0,0.22,1
1,1628,3,2,0,0.24,1
1,1628,1,3,0,0.87,1
1,1629,2,1,1,0.59,1
1,1629,3,2,1,0.85,1
1,1629,1,3,1,1.33,-1
1,1630,3,1,0,0.26,1
1,1630,2,2,0,0.51,1
1,1630,1,3,0,1.05,-1
1,1631,1,1,1,0.43,1
1,1631,2,2,1,0.59,1
1,1631,3,3,1,1.09,1
1,1632,3,1,1,0.74,1
1,1632,1,2,1,0.76,-1
1,1632,2,3,1,0.77,1
1,1633,1,1,1,0.35,1
1,1633,3,2,1,1.22,1
1,1633,2,3,1,1.72,1
1,1634,2,1,1,0.3,1
1,1634,3,2,1,2.34,1
1,1634,1,3,1,2.85,1
1,1635,1,1,0,1.03,1
1,1635,2,2,0,1.39,-1
1,1635,3,3,0,1.84,1
1,1636,2,1,1,0.27,1
1,1636,3,2,1,0.64,1
1,1636,1,3,1,0.65,1
1,1637,2,1,0,0.33,1
1,1637,1,2,0,0.68,1
1,1637,3,3,0,1.27,1
1,1638,3,1,0,0.18,1
1,1638,2,2,0,0.67,-1
1,1638,1,3,0,2.54,1
1,1639,1,1,1,0.39,-1
1,1639,3,2,1,1.02,-1
1,1639,2,3,1,1.99,1
1,1640,2,1,0,0.19,1
1,1640,1,2,0,1.63,1
1,1640,3,3,0,2.88,1
1,1641,2,1,0,0.27,1
1,1641,1,2,0,0.47,1
1,1641,3,3,0,1.01,1
1,1642,2,1,0,0.22,1
1,1642,1,2,0,0.32,1
1,1642,3,3,0,0.47,1
1,1643,3,1,1,0.24,1
1,1643,1,2,1,0.32,1
1,1643,2,3,1,0.71,1
1,1644,1,1,0,0.29,1
1,1644,2,2,0,0.3,1
1,1644,3,3,0,0.36,1
1,1645,1,1,0,0.26,-1
1,1645,2,2,0,1.34,-1
1,1645,3,3,0,2.47,1
1,1646,2,1,0,0.13,1
1,1646,3,2,0,0.22,1
1,1646,1,3,0,0.71,-1
1,1647,2,1,0,0.62,-1
1,1647,3,2,0,1.21,1
1,1647,1,3,0,1.27,1
1,1648,3,1,0,0.85,1
1,1648,1,2,0,1.39,-1
1,1648,2,3,0,1.71,1
1,1649,3,1,1,0.27,1
1,1649,2,2,1,0.92,1
1,1649,1,3,1,1.85,1
1,1650,3,1,1,0.2,1
1,1650,2,2,1,0.46,1
1,1650,1,3,1,1.49,-1
1,1651,3,1,1,0.67,-1
1,1651,2,2,1,0.71,1
1,1651,1,3,1,1.03,1
1,1652,3,1,1,0.44,1
1,1652,2,2,1,0.98,-1
1,1652,1,3,1,1.02,-1
1,1653,3,1,0,0.63,1
1,1653,1,2,0,3.73,1
1,1653,2,3,0,4.97,1
1,1654,2,1,0,0.21,1
1,1654,1,2,0,0.57,1
1,1654,3,3,0,1.58,1
1,1655,2,1,0,0.13,1
1,1655,3,2,0,0.31,1
1,1655,1,3,0,2.76,-1
1,1656,2,1,1,0.21,-1
1,1656,3,2,1,0.62,1
1,1656,1,3,1,0.7,1
1,1657,3,1,1,0.19,1
1,1657,1,2,1,0.57,1
1,1657,2,3,1,1.57,1
1,1658,2,1,0,0.3,1
1,1658,1,2,0,0.37,1
1,1658,3,3,0,0.52,1
1,1659,2,1,0,0.63,1
1,1659,1,2,0,0.94,1
1,1659,3,3,0,2.09,1
1,1660,3,1,1,0.17,1
1,1660,1,2,1,0.25,1
1,1660,2,3,1,0.34,1
1,1661,2,1,1,0.47,1
1,1661,1,2,1,0.55,1
1,1661,3,3,1,0.61,1
1,1662,3,1,1,0.48,1
1,1662,2,2,1,0.58,1
1,1662,1,3,1,1.66,1
1,1663,3,1,1,0.19,1
1,1663,1,2,1,2.42,1
1,1663,2,3,1,3.14,1
1,1664,1,1,1,0.64,1
1,1664,3,2,1,0.78,1
1,1664,2,3,1,1.86,1
1,1665,3,1,0,0.49,1
1,1665,2,2,0,0.65,-1
1,1665,1,3,0,1.13,-1
1,1666,3,1,1,0.33,1
1,1666,2,2,1,0.37,1
1,1666,1,3,1,0.74,1
1,1667,1,1,0,0.98,-1
1,1667,3,2,0,1.34,-1
1,1667,2,3,0,1.81,1
1,1668,1,1,1,0.39,-1
1,1668,3,2,1,1.46,1
1,1668,2,3,1,1.84,1
1,1669,3,1,0,0.14,-1
1,1669,2,2,0,0.62,-1
1,1669,1,3,0,1.25,1
1,1670,1,1,0,0.62,1
1,1670,3,2,0,0.63,1
1,1670,2,3,0,1.57,1
1,1671,3,1,1,0.44,1
1,1671,2,2,1,1.39,-1
1,1671,1,3,1,1.98,1
1,1672,3,1,1,0.43,-1
1,1672,1,2,1,0.46,-1
1,1672,2,3,1,1.44,1
1,1673,3,1,0,0.42,1
1,1673,1,2,0,0.67,1
1,1673,2,3,0,1.35,1
1,1674,1,1,1,0.58,1
1,1674,3,2,1,0.63,1
1,1674,2,3,1,1.07,1
1,1675,3,1,0,0.7,1
1,1675,2,2,0,2.35,1
1,1675,1,3,0,2.56,1
1,1676,3,1,0,0.14,1
1,1676,2,2,0,0.32,1
1,1676,1,3,0,0.76,1
1,1677,1,1,1,0.63,1
1,1677,2,2,1,0.76,-1
1,1677,3,3,1,2.67,-1
1,1678,3,1,1,0.41,1
1,1678,1,2,1,1.07,-1
1,1678,2,3,1,1.73,1
1,1679,3,1,1,0.37,1
1,1679,2,2,1,0.67,1
1,1679,1,3,1,0.83,1
1,1680,2,1,0,0.54,1
1,1680,3,2,0,0.92,1
1,1680,1,3,0,1.12,-1
